rank,category,DCI
3773,-0.37717400825632913,500600
3774,-0.3783813261154829,330125
3775,-0.37903225667572205,382483
3776,-0.3796100772502234,210310
3777,-0.37962737638886,70920
3778,-0.3804543750162097,441874
3779,-0.38116065490755424,550630
3780,-0.3821996582231612,392610
3781,-0.382650548604891,700521
3782,-0.38387550095342365,540332
3783,-0.38534265608093127,821220
3784,-0.3866859769196076,440311
3785,-0.38739087725167254,382759
3786,-0.38775168545535044,320210
3787,-0.38776383037324624,283525
3788,-0.38947308782854834,720421
3789,-0.38963336918988,121300
3790,-0.3897631456370034,842310
3791,-0.38981130081141907,30732
3792,-0.3898274614253699,392640
3793,-0.39057286175784767,970610
3794,-0.39139820494959066,790112
3795,-0.3914501622886369,170112
3796,-0.3915673095015409,850163
3797,-0.39191435359520954,960720
3798,-0.3924062770563537,711790
3799,-0.3930385907024452,630800
3800,-0.39339060795560943,880790
3801,-0.3941669310842918,540752
3802,-0.3951204807838283,10641
3803,-0.3952258085482165,720229
3804,-0.39533845810151336,380861
3805,-0.3959413223276893,960711
3806,-0.3970517243142507,852492
3807,-0.39731143697045673,551419
3808,-0.3977516616714417,732181
3809,-0.39787775679763976,870540
3810,-0.3984208935845176,560122
3811,-0.39881826585626934,551422
3812,-0.39907400664351705,520823
3813,-0.39944954008272565,70956
3814,-0.3994919929093782,852873
3815,-0.39994104757763216,850431
3816,-0.4000937429494589,530130
3817,-0.40085694489852547,871120
3818,-0.403327338122604,950669
3819,-0.4034981485437268,81210
3820,-0.4035573895966016,480262
3821,-0.40397244085303174,430220
3822,-0.4042053346116248,960719
3823,-0.40461790122969615,680990
3824,-0.40525203495306245,681599
3825,-0.4057405984480565,410640
3826,-0.40610226883729333,850421
3827,-0.40612403007127224,681280
3828,-0.4088798840268664,70519
3829,-0.4089730261240997,60313
3830,-0.40905283059054376,841440
3831,-0.40936188385359645,550320
3832,-0.40946349494658996,170260
3833,-0.41072947987558234,600634
3834,-0.410753931344087,30830
3835,-0.4115169861494738,50590
3836,-0.41178215838140186,410712
3837,-0.41293974449609155,100119
3838,-0.4133784579401612,732111
3839,-0.41433203950752734,410631
3840,-0.4147950122203246,283531
3841,-0.41548700086115675,170490
3842,-0.41747849746898963,510510
3843,-0.4178719885213581,640359
3844,-0.41870200174994826,940179
3845,-0.4196471575867215,960910
3846,-0.4211242573220878,80921
3847,-0.4213143592610482,711299
3848,-0.4225183944731616,440921
3849,-0.42422333781617644,291814
3850,-0.42441539987330235,200961
3851,-0.42583061708732206,280440
3852,-0.42585912066160325,420219
3853,-0.42654493169306906,151560
3854,-0.4266431353536918,210210
3855,-0.4277691927151216,760511
3856,-0.4288100974759989,430230
3857,-0.42946410963451964,21093
3858,-0.42964864677176395,251749
3859,-0.43070678698385606,482190
3860,-0.43099222930046566,731431
3861,-0.43250283283145846,630640
3862,-0.43337434782446244,600522
3863,-0.43446810616865916,441233
3864,-0.434923647622493,251400
3865,-0.4355698440854755,551692
3866,-0.43577432846285036,283330
3867,-0.4369336958648876,711810
3868,-0.43737068048709243,551090
3869,-0.4375684145032993,290432
3870,-0.4379403831953216,30251
3871,-0.4403330130718025,540259
3872,-0.440472444652587,720690
3873,-0.44063174825934465,721430
3874,-0.4411293800436236,551430
3875,-0.44260203066054915,81330
3876,-0.44285919030669113,970400
3877,-0.4438318725301369,670100
3878,-0.4442838464000943,711411
3879,-0.44505300267933473,282530
3880,-0.4455091524035592,720250
3881,-0.4456713740154554,840910
3882,-0.44858124395909227,282120
3883,-0.4487549504255288,741810
3884,-0.44972701683004856,283325
3885,-0.4500050634898687,441881
3886,-0.4508625525961212,190410
3887,-0.4515522299844015,730690
3888,-0.4526138599139571,380510
3889,-0.45447141053192547,540771
3890,-0.4545680005752349,810399
3891,-0.4568200248475182,441821
3892,-0.4597521576898783,560749
3893,-0.45990120059353284,30259
3894,-0.46082033629333813,481690
3895,-0.46110037732381104,890710
3896,-0.46171749835314746,310559
3897,-0.46178424205736185,854999
3898,-0.46201285019343596,340231
3899,-0.4625377915836258,200520
3900,-0.4626730589358272,281000
3901,-0.4644641592713375,481730
3902,-0.4645951441404909,550962
3903,-0.4647275059876619,580133
3904,-0.46566370048637096,930190
3905,-0.4663477233392344,482369
3906,-0.46719749496372326,740811
3907,-0.46772473567969153,540262
3908,-0.47018971392848485,761410
3909,-0.4721558551848234,540490
3910,-0.4726192832813717,441700
3911,-0.4731333619766879,411410
3912,-0.47358423030557,482370
3913,-0.4736026189435032,292242
3914,-0.47364894900193216,551312
3915,-0.47469778034677584,970390
3916,-0.47567283171973757,20680
3917,-0.47659442785774125,701010
3918,-0.4773843445011317,350300
3919,-0.47784308868535974,200840
3920,-0.4779441063058596,441879
3921,-0.4783596676347937,293060
3922,-0.4798137924401376,830630
3923,-0.48012604948045534,711719
3924,-0.4816745395836714,10649
3925,-0.48276211959592014,30729
3926,-0.4830594759627869,320620
3927,-0.4862453342551288,10231
3928,-0.487301698593072,482361
3929,-0.4874109155918978,551449
3930,-0.4884646847037667,152200
3931,-0.4909331891701597,20830
3932,-0.4912426162193598,731450
3933,-0.49175353306126324,640690
3934,-0.4919453785877643,720712
3935,-0.4937136657018706,540824
3936,-0.4937957310312705,120930
3937,-0.4942332518036239,551012
3938,-0.4951853787954048,853670
3939,-0.4955088766393061,600390
3940,-0.4958464724528759,430130
3941,-0.4959992408566181,841912
3942,-0.496246872047574,360320
3943,-0.4963163909111721,40291
3944,-0.4975843579581939,520546
3945,-0.49787759446868524,540233
3946,-0.498458994707055,20130
3947,-0.499025391515755,961900
3948,-0.49980897909486444,640391
3949,-0.5000324532678767,220430
3950,-0.5001543862611092,71022
3951,-0.500488020271898,860900
3952,-0.5009273690488572,521141
3953,-0.5011178349833298,10515
3954,-0.5015691065180341,580610
3955,-0.5047976660557798,640110
3956,-0.5054212327294677,251710
3957,-0.5083024070615414,650700
3958,-0.5095027098620202,271390
3959,-0.510785783396387,290434
3960,-0.5110391534359167,30712
3961,-0.5111887948245852,551519
3962,-0.5126950444227817,290431
3963,-0.5133994601666406,80221
3964,-0.5140629279010095,30211
3965,-0.5141492508973254,621420
3966,-0.5153781782298018,71159
3967,-0.5165596186545874,200979
3968,-0.5167296824522127,630499
3969,-0.5179098369859939,20210
3970,-0.5180675856207504,721310
3971,-0.5185907552541789,853922
3972,-0.5190750995474771,940389
3973,-0.5200321846999343,490191
3974,-0.5205535313961905,880211
3975,-0.5215132108715482,821599
3976,-0.5220639284516072,420299
3977,-0.5221267089910779,41010
3978,-0.5230488468455962,390422
3979,-0.5236467663799554,845150
3980,-0.5246097653570968,360310
3981,-0.5247737433894469,220421
3982,-0.5250963400928598,320190
3983,-0.5254622925752137,521159
3984,-0.526175738942607,691390
3985,-0.5268840934750406,252220
3986,-0.5271092345764712,540710
3987,-0.5273537456530636,731449
3988,-0.5287466037362784,701610
3989,-0.5292397490031061,521212
3990,-0.5294262430141685,721699
3991,-0.5296477805557943,690730
3992,-0.5305365267450973,520642
3993,-0.5308081422611872,240210
3994,-0.5322371122144689,283919
3995,-0.5323626693767304,820520
3996,-0.5323832758099106,940159
3997,-0.5325227818216898,630710
3998,-0.5326154054878055,81050
3999,-0.5327551543073512,551323
4000,-0.5335056033422764,30223
4001,-0.5372667911270346,200850
4002,-0.5374873362544891,30284
4003,-0.5380433021635296,940429
4004,-0.5384737713101756,580631
4005,-0.5394199235020161,540110
4006,-0.5395379519634307,600192
4007,-0.5396028818834214,551512
4008,-0.5410497973874017,210390
4009,-0.5418986459449175,910910
4010,-0.5421731569838862,600544
4011,-0.5427309775397299,620441
4012,-0.5431889035251598,310229
4013,-0.5434822524093783,720221
4014,-0.5451725192511744,120400
4015,-0.5464071756579028,630293
4016,-0.5475461661078153,200921
4017,-0.547681041213067,890312
4018,-0.548316522191578,40630
4019,-0.5487156552572279,160559
4020,-0.5489846314509744,271312
4021,-0.5491321101115213,521049
4022,-0.5492749819750903,520821
4023,-0.5497396784649731,253010
4024,-0.5520160926555927,520710
4025,-0.5521703986683134,850212
4026,-0.5524067134402455,441291
4027,-0.5527071213545486,551613
4028,-0.5529504747636923,521223
4029,-0.5537563060454098,842620
4030,-0.5545003921925626,680100
4031,-0.5546298046001613,10221
4032,-0.5554521798397218,392330
4033,-0.5560894246239234,283620
4034,-0.5562232520587648,820130
4035,-0.5566313120965584,392329
4036,-0.5579862076021396,283322
4037,-0.5582213885089109,450200
4038,-0.5582708339404466,600641
4039,-0.5584452902655065,250830
4040,-0.5588585357073913,281820
4041,-0.5591963419385435,282010
4042,-0.5596083318277836,551642
4043,-0.5617992167557174,580429
4044,-0.5618833454846054,160419
4045,-0.5619795184903673,240412
4046,-0.56212456537389,630399
4047,-0.5638808361654315,450390
4048,-0.5655935757380189,520822
4049,-0.566211973527255,550510
4050,-0.5672897719961757,30719
4051,-0.567596024217551,293520
4052,-0.5678345071001442,170290
4053,-0.5694076685382989,520541
4054,-0.5698128261272135,160569
4055,-0.5698707973202812,732119
4056,-0.5702501099350473,540810
4057,-0.5713773024509268,190540
4058,-0.5714066779644111,250810
4059,-0.5718058597397668,490900
4060,-0.5722768919229723,220510
4061,-0.5726013191791164,580900
4062,-0.5750682821198528,670290
4063,-0.5752073310467665,843780
4064,-0.5756195473447056,200210
4065,-0.5758145820558476,20714
4066,-0.5777442938488286,510400
4067,-0.5790173501791124,81020
4068,-0.5791252322067564,10631
4069,-0.5794849440456726,262019
4070,-0.5804767048954408,210120
4071,-0.582275473457178,700530
4072,-0.5822764824420872,80122
4073,-0.5827781934161386,10229
4074,-0.5852857326302302,722880
4075,-0.5853993077475916,550992
4076,-0.5856824438371222,520859
4077,-0.58612288363985,30281
4078,-0.5861935866117901,30199
4079,-0.5866486197552241,630210
4080,-0.5875898951355888,450410
4081,-0.5876755616536948,442199
4082,-0.5892523201459774,470790
4083,-0.5894420511146442,600624
4084,-0.5896318407285115,230630
4085,-0.5899160673823557,560129
4086,-0.5915640525174994,250590
4087,-0.591616733159884,580190
4088,-0.5919229350846597,160540
4089,-0.5922474504790762,691310
4090,-0.592544759809033,30233
4091,-0.5931123673479969,600410
4092,-0.5932597564742715,420500
4093,-0.5938415095273316,251810
4094,-0.5940580298233643,521051
4095,-0.5942918608753884,441210
4096,-0.594383710126175,871491
4097,-0.5944173735552563,310290
4098,-0.5959531040211453,30274
4099,-0.5969064602556747,841122
4100,-0.5975982617483271,200830
4101,-0.5982135059036158,551011
4102,-0.5987376713856676,360200
4103,-0.5990690834476387,630259
4104,-0.5993271643140423,401590
4105,-0.6007108002807612,441919
4106,-0.6009585630044824,721622
4107,-0.6015093800230892,370610
4108,-0.601631612236197,71231
4109,-0.6027580749937229,300360
4110,-0.6062041730362365,720854
4111,-0.6073999376176807,960629
4112,-0.6089891040362381,81030
4113,-0.6090901707024801,90812
4114,-0.6093146189802413,300441
4115,-0.6093805967820988,520547
4116,-0.6103806085912475,970690
4117,-0.6105515779358461,880220
4118,-0.6108981997376283,310319
4119,-0.6114372482142948,481720
4120,-0.6135983379247743,360340
4121,-0.6147297218730727,30242
4122,-0.6162740190219542,251820
4123,-0.6168121711881003,710121
4124,-0.6187119868879267,970129
4125,-0.620359790004306,30445
4126,-0.620639506874526,710691
4127,-0.6208636883358315,71090
4128,-0.6215669287550338,200110
4129,-0.623388053447222,520849
4130,-0.6238601775581526,90122
4131,-0.6238874878816905,690721
4132,-0.623901823330247,440112
4133,-0.6240141673028089,640340
4134,-0.6243956827083124,30235
4135,-0.6244023511664992,283210
4136,-0.6251781481243303,600623
4137,-0.6257623748100745,380610
4138,-0.625841732227339,521112
4139,-0.6260748671334851,740100
4140,-0.6272765689115002,531100
4141,-0.6273727323431413,441234
4142,-0.6296074839453817,380891
4143,-0.6301193192397478,30779
4144,-0.6304134629499277,530610
4145,-0.6304172998458887,711292
4146,-0.6314283782724122,510820
4147,-0.6328283823449015,880212
4148,-0.6331071573405037,30442
4149,-0.6332067129802593,691190
4150,-0.6335471725423019,200870
4151,-0.6343269748442556,842940
4152,-0.6350619617027391,60220
4153,-0.6361680556845428,151521
4154,-0.6373023846241277,180500
4155,-0.6373547620519383,220299
4156,-0.6387358352076067,701090
4157,-0.6403008378410302,330112
4158,-0.6415604664039969,71234
4159,-0.6425209351502649,50290
4160,-0.642779118577686,200490
4161,-0.6439399628490035,550931
4162,-0.6445084455673766,20423
4163,-0.6447753682382451,630720
4164,-0.6453080991462609,540781
4165,-0.6456925682488883,120921
4166,-0.6466526270336728,520527
4167,-0.6475340321260608,382590
4168,-0.6478913837969081,551331
4169,-0.6479354616856983,600632
4170,-0.6482514317536812,40229
4171,-0.6484852115138849,520842
4172,-0.6496020935995832,252490
4173,-0.6503797442309602,392063
4174,-0.6516148064359112,360360
4175,-0.6517627238029509,510330
4176,-0.6527803807867275,551321
4177,-0.6529430113032357,520531
4178,-0.6540250722137891,220110
4179,-0.6543724225934987,640399
4180,-0.6556071364625585,640291
4181,-0.6557887335006373,701890
4182,-0.6565578507119896,40711
4183,-0.656789701973968,80292
4184,-0.6570353994266716,81190
4185,-0.6576332387233612,930310
4186,-0.657808533269462,401512
4187,-0.6581237310468762,520625
4188,-0.6581818758653494,40790
4189,-0.658329992571314,280200
4190,-0.658766426233746,721621
4191,-0.6590078213131902,441990
4192,-0.6592288657828714,200551
4193,-0.660243278946296,811090
4194,-0.6610942027057265,630120
4195,-0.6631535609989322,310100
4196,-0.6636845388272585,160250
4197,-0.6638594282655665,680911
4198,-0.665025154438047,252210
4199,-0.6656982301242732,600290
4200,-0.6675641541485774,151610
4201,-0.6676863946916348,271600
4202,-0.6678583009569172,80522
4203,-0.6686094372880665,730423
4204,-0.6687720835814784,251990
4205,-0.6690145057609722,630319
4206,-0.6698013560279521,580500
4207,-0.6703356661482144,81040
4208,-0.670407313315565,960200
4209,-0.6710832071632843,640199
4210,-0.6716696290673398,220850
4211,-0.6729471472466287,250850
4212,-0.6745130668394274,950590
4213,-0.6745395533114718,252321
4214,-0.6761150810254457,400400
4215,-0.6761926890469125,520542
4216,-0.676341708865346,252910
4217,-0.6764831304486364,680291
4218,-0.6776523548753279,190211
4219,-0.6797998024433429,510310
4220,-0.6798951099028703,840211
4221,-0.6799209922220071,310551
4222,-0.6809982552834821,30443
4223,-0.682016796872102,210112
4224,-0.6823002511360299,21020
4225,-0.6834187659001487,210410
4226,-0.6850395446750523,200540
4227,-0.6874230202740655,630221
4228,-0.6875272422923387,521215
4229,-0.6878025137710153,841830
4230,-0.6879810547692877,890200
4231,-0.6883312733178161,151529
4232,-0.6883813909768576,180610
4233,-0.6891296055399928,550959
4234,-0.6899861338958648,80251
4235,-0.6901018968480519,291221
4236,-0.6901123271821991,731700
4237,-0.6904029901123592,630493
4238,-0.6905997426129818,630690
4239,-0.6910548362047019,847439
4240,-0.6920586526256098,300460
4241,-0.693592494829293,120991
4242,-0.6939488417870857,630622
4243,-0.6947749383370365,721391
4244,-0.6959090845378645,420330
4245,-0.6961536846526525,721720
4246,-0.6967095344069578,283410
4247,-0.6973219991194028,271320
4248,-0.6977844581085273,580421
4249,-0.6978743482435855,120929
4250,-0.69849241261458,271410
4251,-0.6990389104690831,521011
4252,-0.70033617228892,620829
4253,-0.7008276432104725,761490
4254,-0.7031166231249819,30454
4255,-0.7044567403957072,660320
4256,-0.7055670191048794,730300
4257,-0.7056954295474246,300343
4258,-0.7067751742918325,440326
4259,-0.7078948377134319,411510
4260,-0.7091963219388668,271500
4261,-0.7093669625574877,262099
4262,-0.7098048239307246,30256
4263,-0.7104485607900352,854430
4264,-0.7109138475268438,481910
4265,-0.7109299706814511,80810
4266,-0.7113304875682069,691090
4267,-0.711511496921482,420211
4268,-0.7122183572362841,160557
4269,-0.7127217842252117,20621
4270,-0.7127882551849376,160416
4271,-0.7131079583903724,721669
4272,-0.7134410222343402,521039
4273,-0.7135457209713519,40729
4274,-0.7143114769602207,420600
4275,-0.7171127710095638,640420
4276,-0.7175011648192751,960390
4277,-0.7183955609716706,600642
4278,-0.7186722407351723,280920
4279,-0.7196821653790083,551412
4280,-0.7197348504836111,640510
4281,-0.7206265066460374,360410
4282,-0.7210075882009107,540774
4283,-0.7215029123271846,640319
4284,-0.7234516533474706,480300
4285,-0.7235540285146123,570291
4286,-0.7241121886927353,250510
4287,-0.72468149283906,200799
4288,-0.7248745528103749,845019
4289,-0.7256871818916698,410792
4290,-0.7266482176770054,420340
4291,-0.7268303894390837,711291
4292,-0.7271581071732285,600199
4293,-0.7276229696447519,330113
4294,-0.7284798559848019,520521
4295,-0.7291725909925604,30254
4296,-0.7296193070993473,730661
4297,-0.7298707408378227,440831
4298,-0.7306764447392432,110311
4299,-0.7310729084031533,551511
4300,-0.7322265544738227,820110
4301,-0.7328016232284661,960621
4302,-0.7334989490883768,200969
4303,-0.7342686014260724,570239
4304,-0.7346850025690628,570339
4305,-0.735723046193141,710590
4306,-0.7358809540129484,520832
4307,-0.7359026870659563,551612
4308,-0.7359807793362472,30616
4309,-0.7375858760989401,960990
4310,-0.7382144177606803,600490
4311,-0.7384042496840573,610431
4312,-0.7384101210844555,240391
4313,-0.7400987817940559,520831
4314,-0.7401405562527799,710122
4315,-0.7408136204619091,220890
4316,-0.7417994541210013,71151
4317,-0.743670766640059,220210
4318,-0.743860481466219,152110
4319,-0.7453637239958442,890800
4320,-0.7484245258612505,284130
4321,-0.7486110543867215,732112
4322,-0.749199433508436,520633
4323,-0.749294165986368,580890
4324,-0.7497773676691168,580710
4325,-0.7505285469525206,80222
4326,-0.7507064822065915,581091
4327,-0.7510328598289823,151511
4328,-0.7512233828978611,71030
4329,-0.751812890498967,940169
4330,-0.752008158978145,240319
4331,-0.7530005510577452,130239
4332,-0.7533926352921825,950662
4333,-0.7540457653503172,151010
4334,-0.7556514837537569,680292
4335,-0.7563755420155454,70610
4336,-0.757053216628475,81110
4337,-0.7600972432367243,630391
4338,-0.7621239153879825,521151
4339,-0.7625708046781875,440612
4340,-0.7631613981892311,283311
4341,-0.7653461231199654,520932
4342,-0.7656219626098808,200911
4343,-0.7661457773789371,420212
4344,-0.766625483873603,392321
4345,-0.7667745713320726,270400
4346,-0.7671021318425897,230800
4347,-0.7692687489593563,310311
4348,-0.7706581158708283,251910
4349,-0.7713000044458997,570241
4350,-0.7714685106676532,70420
4351,-0.7717553299823048,620451
4352,-0.7719415792760072,600121
4353,-0.7721928577418017,600690
4354,-0.7728627698732223,70410
4355,-0.7734580706811894,551030
4356,-0.7737718463557259,711311
4357,-0.7751429054208205,500300
4358,-0.7771753794049083,721650
4359,-0.777974757301509,940421
4360,-0.7797415422665981,460194
4361,-0.7815943865416772,940152
4362,-0.7817117859054215,482010
4363,-0.7820727118913022,283190
4364,-0.7823626361055975,160415
4365,-0.7832778780210482,560900
4366,-0.7832951544838437,730424
4367,-0.7835005330619303,961400
4368,-0.7836698114566494,842930
4369,-0.7853497986439721,252800
4370,-0.785759937380924,520544
4371,-0.786217483059006,720241
4372,-0.7876574886909654,80231
4373,-0.788162827039973,81320
4374,-0.7888969848633481,30456
4375,-0.7892943931172722,520420
4376,-0.7916763840471436,280511
4377,-0.7917258216214573,292221
4378,-0.7925407032714038,440725
4379,-0.7936166902100832,60290
4380,-0.7955582671477958,551110
4381,-0.7958592865442723,521041
4382,-0.7972026205974803,950790
4383,-0.7976498357755907,150290
4384,-0.7988312234226492,560741
4385,-0.800488053527118,240220
4386,-0.8016408010849281,310260
4387,-0.8026781796454494,30285
4388,-0.8035921377251333,440890
4389,-0.8040022881947817,570292
4390,-0.804093619783585,80830
4391,-0.8044159490874929,283650
4392,-0.805640013856037,90620
4393,-0.8100342021312987,843031
4394,-0.8106993036383217,50690
4395,-0.811158608589639,210320
4396,-0.8116111969623234,151219
4397,-0.8130767274296992,30332
4398,-0.8138485876790196,750110
4399,-0.8146534322401068,842441
4400,-0.8147664972040571,310540
4401,-0.8167678141099695,520852
4402,-0.8167997456719128,560750
4403,-0.816913873117349,411330
4404,-0.8197181730205501,520839
4405,-0.8207917387847774,420221
4406,-0.8217252543944281,40299
4407,-0.8261338980375583,30219
4408,-0.8273928821935118,500790
4409,-0.8274503212028919,293890
4410,-0.8280903195791616,540791
4411,-0.828647168465301,280110
4412,-0.828932027582501,551429
4413,-0.8290172218266629,70992
4414,-0.830220837966213,640620
4415,-0.8304738604492092,551219
4416,-0.8307814652885209,410711
4417,-0.8309898223180502,630619
4418,-0.8313756176806107,940410
4419,-0.8327608476497282,700100
4420,-0.8334479891281419,621390
4421,-0.8337881168675014,521019
4422,-0.8341089838199162,960500
4423,-0.8355286682812307,440929
4424,-0.8357138524775177,60314
4425,-0.8367724377086189,200819
4426,-0.8369600355271863,850211
4427,-0.8371114743610228,121150
4428,-0.8376119496919584,840710
4429,-0.8378570931825778,630229
4430,-0.839034917236928,761510
4431,-0.8393432729171187,610441
4432,-0.8393859709940767,531090
4433,-0.8394167060676209,690723
4434,-0.8410141053241262,10511
4435,-0.8413386176810527,40590
4436,-0.8418249873130154,140190
4437,-0.8421787774193696,420310
4438,-0.8430032677964283,520790
4439,-0.8437365948090015,961590
4440,-0.8437813957302819,220190
4441,-0.8451192348358082,261900
4442,-0.8464622224043232,521021
4443,-0.8466095318224645,551349
4444,-0.8489566860552762,711610
4445,-0.850336071366786,520624
4446,-0.8514125258234642,71080
4447,-0.8514354667298307,520631
4448,-0.8533639259767357,551441
4449,-0.8535212119740898,681291
4450,-0.8564344163168807,283911
4451,-0.8565323226163966,920600
4452,-0.8573431552620054,100830
4453,-0.8602864778151371,310590
4454,-0.8612227368144425,680229
4455,-0.8618925227615265,60240
4456,-0.862154663667903,521029
4457,-0.8627472590089329,281121
4458,-0.8628648205103482,70190
4459,-0.8629493464196202,230990
4460,-0.8644351150442284,621440
4461,-0.8645644214927292,520959
4462,-0.8651937070852793,720390
4463,-0.8660257891569028,510130
4464,-0.8662348501767229,570232
4465,-0.8677416450200643,721499
4466,-0.8677713560995558,851829
4467,-0.8690346042702759,252230
4468,-0.8695087225807578,520526
4469,-0.8698913246399369,790200
4470,-0.8708461066386461,551130
4471,-0.8711285877984687,961511
4472,-0.8721607600784028,760120
4473,-0.8721815380366276,151211
4474,-0.8723497541480403,70700
4475,-0.8735576773461746,282759
4476,-0.8738928679898128,551319
4477,-0.875269872372136,720720
4478,-0.875669984793918,640192
4479,-0.8757670710845145,520644
4480,-0.8762320694515482,630411
4481,-0.8770004248387283,610210
4482,-0.8771943743928007,460122
4483,-0.8777182611476178,20220
4484,-0.8784552034229993,610331
4485,-0.8787998296802745,590190
4486,-0.878882464244303,520515
4487,-0.8801393754262349,630253
4488,-0.8807334192409236,701510
4489,-0.8810878478136516,81350
4490,-0.8816625357885871,620311
4491,-0.8823245906079835,60110
4492,-0.8824567960524453,720429
4493,-0.8829919258181541,80242
4494,-0.8833898480512256,261390
4495,-0.8835533064302832,51199
4496,-0.8838211394898469,160420
4497,-0.8858979060780601,540769
4498,-0.8889850472531595,401519
4499,-0.8903236125029839,80252
4500,-0.8906455499503574,740500
4501,-0.891628918099806,80840
4502,-0.8921726772491786,950639
4503,-0.892213716482832,550932
4504,-0.8923301043983318,621112
4505,-0.8952397797862897,30497
4506,-0.8957935757753677,560410
4507,-0.8960496685535078,200931
4508,-0.8962311523472357,845012
4509,-0.8974166966181251,60420
4510,-0.8974306222312017,790390
4511,-0.898109834690933,580790
4512,-0.900146171204756,220710
4513,-0.9005203261510284,310221
4514,-0.9023944109465786,430390
4515,-0.9027691441203235,630539
4516,-0.9043245855411265,340111
4517,-0.905298965017464,740329
4518,-0.9057546592703738,30791
4519,-0.906391011774856,720110
4520,-0.9071216177376049,30299
4521,-0.9081543102112186,150990
4522,-0.9090352000890217,860120
4523,-0.9092460954275041,200811
4524,-0.9094591288934363,520911
4525,-0.9095898396858747,961519
4526,-0.9096457240727717,70991
4527,-0.9106234273461737,80529
4528,-0.9109292397566632,611790
4529,-0.911091433608954,270120
4530,-0.9112867137684479,110290
4531,-0.9115453419038931,620220
4532,-0.9115608314351024,845229
4533,-0.9126608272878908,430219
4534,-0.9128630685490933,30439
4535,-0.9158397259059395,252610
4536,-0.9165436243641892,640320
4537,-0.9168436973240915,190531
4538,-0.9170542409599362,780200
4539,-0.9180100467264235,630251
4540,-0.918406388340249,30243
4541,-0.9190501978552859,411390
4542,-0.9198551343410051,610290
4543,-0.9218669531275183,71010
4544,-0.9225651171776,640219
4545,-0.9229136429021327,520535
4546,-0.9235956349200513,283010
4547,-0.9248913406149335,560790
4548,-0.9266693815176926,521211
4549,-0.9267289100819112,790310
4550,-0.9283112561872114,550951
4551,-0.9288511014225719,400130
4552,-0.9293568231547645,732310
4553,-0.9321606165504124,620431
4554,-0.932658242414067,30829
4555,-0.9344481958199934,890510
4556,-0.9352502897983146,190190
4557,-0.9353121079843598,70511
4558,-0.9359913097723376,610444
4559,-0.93742627412364,570110
4560,-0.9386399822864181,640419
4561,-0.9397538409708643,630419
4562,-0.9412344378134884,151710
4563,-0.9419174136170184,440711
4564,-0.9422056818333893,420232
4565,-0.942728913067298,160555
4566,-0.9472460761754629,551120
4567,-0.9480659351362748,30739
4568,-0.9487872480544168,200599
4569,-0.9490432384373474,581092
4570,-0.9491949186400939,520813
4571,-0.9499559990092973,620811
4572,-0.9500998372169666,151090
4573,-0.9530238793096708,611012
4574,-0.9540208449406288,720928
4575,-0.9541311031282542,20622
4576,-0.9551819295703943,570390
4577,-0.9555697674128283,520528
4578,-0.9556748763285532,621120
4579,-0.9561248975568104,160413
4580,-0.9566906477110911,620421
4581,-0.9593772816136306,854921
4582,-0.9600339246191025,30382
4583,-0.9606864508591982,732591
4584,-0.960828772977627,611212
4585,-0.9616426601049796,970510
4586,-0.9617548847572488,680299
4587,-0.9618528933060806,20850
4588,-0.9624905454382947,510521
4589,-0.9632614445339615,631090
4590,-0.9633277570410773,970531
4591,-0.9641704010806154,70690
4592,-0.9642234064291756,410692
4593,-0.9655739742723891,520851
4594,-0.9656272758168762,71220
4595,-0.9663034116743208,480990
4596,-0.966487086503639,271210
4597,-0.9674494927810768,630299
4598,-0.9680239062127565,680210
4599,-0.9686602039039546,430400
4600,-0.9692662416876554,460193
4601,-0.9693331560752498,811020
4602,-0.9696988928426555,721061
4603,-0.9713669197347712,410150
4604,-0.9736043188857199,220300
4605,-0.9737426204890991,620610
4606,-0.9743337031427337,510539
4607,-0.9745727924289926,293627
4608,-0.9753296511052465,81010
4609,-0.9759532994732321,611219
4610,-0.9761700232062063,481930
4611,-0.976193808274427,842959
4612,-0.9769998130902671,520411
4613,-0.9780024808308299,890190
4614,-0.9784248341195219,440810
4615,-0.9787712116843307,252922
4616,-0.9799182222975652,600110
4617,-0.9800925790537842,40719
4618,-0.9815996504634551,620461
4619,-0.9826142056232955,440122
4620,-0.9837499237632289,681140
4621,-0.9852237072361778,10632
4622,-0.9856089633889642,960110
4623,-0.9880836447638865,621790
4624,-0.9881640979593084,630260
4625,-0.9900950575918085,230250
4626,-0.9908784785874365,710811
4627,-0.9931652054730037,611249
4628,-0.9936287038329896,210230
4629,-0.9943081064601492,30482
4630,-0.9960012354339748,250100
4631,-0.9981486575473729,680293
4632,-0.9988238415301192,420222
4633,-1.000377587228763,640411
4634,-1.0006626954156412,180310
4635,-1.0042344530713219,630492
4636,-1.007650587736173,50400
4637,-1.0076926169656557,540772
4638,-1.0089701447541053,854939
4639,-1.0091575990498205,10612
4640,-1.00929860895265,611011
4641,-1.009715302518711,530110
4642,-1.0100892421607568,90962
4643,-1.010650038771277,282919
4644,-1.0113599533496465,570299
4645,-1.0127326673775197,10633
4646,-1.013249875181184,690100
4647,-1.0133363416160708,281410
4648,-1.0156047964237336,271000
4649,-1.0156203446960204,200290
4650,-1.0178857648572779,480441
4651,-1.018140455631689,570500
4652,-1.0185347269791816,940153
